,Title,Year,Writer,Genre,IMDB_Rating,IMDB_Votes,Rotten_Tomatoes,Country,Awards,Key
0,Fire Force,2019,0,"Animation, Action, Drama, Fantasy",7.8,2539,0,Japan,0,Fire Force2019
0,Station 19,2018,Stacy McKee,"Action, Drama, Romance, Thriller",6.5,7393,0,USA,4 wins & 1 nomination.,Station 192018
0,Station 19,2018,Stacy McKee,"Action, Drama, Romance, Thriller",6.5,7393,0,USA,4 wins & 1 nomination.,Station 192018
0,Saved by the Bell,1989,Sam Bobrick,"Comedy, Family, Romance",7.0,30730,0,USA,6 wins & 26 nominations.,Saved by the Bell1989
0,Breakout Kings,2011,"Matt Olmstead, Nick Santora","Crime, Drama, Thriller",7.3,14669,41,USA,0,Breakout Kings2011
0,The Ultimate Fighter,2005,0,"Action, Reality-TV, Sport",7.8,2793,0,USA,2 wins.,The Ultimate Fighter2005
0,Ergo Proxy,2006,0,"Animation, Action, Adventure, Crime, Mystery, Sci-Fi",8.0,12074,0,Japan,0,Ergo Proxy2006
0,Saving Hope,2012,"Morwyn Brebner, Malcolm MacRury","Drama, Fantasy",7.5,6034,0,Canada,10 wins & 21 nominations.,Saving Hope2012
0,The Bold Type,2017,Sarah Watson,Drama,8.0,9186,0,USA,1 win & 12 nominations.,The Bold Type2017
0,Pitch,2016,"Dan Fogelman, Rick Singer","Drama, Sport",7.4,5182,94,USA,1 win & 2 nominations.,Pitch2016
0,Dragon Ball GT,1996,Akira Toriyama,"Animation, Action, Adventure, Comedy, Fantasy, Sci-Fi, Thriller",6.8,23196,0,Japan,0,Dragon Ball GT1996
0,The Long Road Home,2017,Mikko Alanne,"Action, Biography, Drama, History, War",7.5,2517,77,USA,7 wins & 9 nominations.,The Long Road Home2017
0,The Long Road Home,2017,Mikko Alanne,"Action, Biography, Drama, History, War",7.5,2517,77,USA,7 wins & 9 nominations.,The Long Road Home2017
0,Intervention,2005,"Sam Mettler, Rob Sharenow","Documentary, Drama",7.9,2418,0,USA,Won 2 Primetime Emmys. Another 16 nominations.,Intervention2005
0,Outsourced,2010,Robert Borden,Comedy,7.5,11820,20,USA,4 nominations.,Outsourced2010
0,60 Days In,2016,0,Reality-TV,7.7,1843,0,USA,1 win.,60 Days In2016
0,Into the Dark,2018,0,"Horror, Thriller",6.3,3367,74,USA,1 win & 3 nominations.,Into the Dark2018
0,Clique,2017,Jess Brittain,"Drama, Thriller",7.0,2296,100,UK,0,Clique2017
0,The Son,2017,"Brian McGreevy, Philipp Meyer, Lee Shipman","Drama, Western",7.5,5115,52,USA,0,The Son2017
0,Songland,2019,0,"Game-Show, Reality-TV",7.8,525,67,0,0,Songland2019
0,Lincoln Rhyme: Hunt for the Bone Collector,2020,"Mark Bianculli, VJ Boyd","Crime, Drama, Mystery, Thriller",6.8,3914,30,USA,0,Lincoln Rhyme: Hunt for the Bone Collector2020
0,Saving Grace,2007,Nancy Miller,"Drama, Fantasy",7.6,4472,73,USA,Nominated for 1 Golden Globe. Another 5 wins & 17 nominations.,Saving Grace2007
0,90 Day Fiancé,2014,0,"Reality-TV, Romance",6.3,1188,0,USA,0,90 Day Fiancé2014
0,"Beverly Hills, 90210",1990,Darren Star,"Drama, Romance",6.3,30440,0,USA,Nominated for 4 Golden Globes. Another 14 wins & 19 nominations.,"Beverly Hills, 902101990"
0,Masterchef,2010,"Adeline Ramage Rooney, Ben Adler, Robin Ashbrook, Pat Llewellyn, Howard T. Owens, Gordon Ramsay","Game-Show, Reality-TV",7.3,6692,0,USA,Won 1 Primetime Emmy. Another 8 wins & 8 nominations.,Masterchef2010
0,This Country,2017,0,Comedy,8.5,3510,96,UK,8 wins & 4 nominations.,This Country2017
0,Kitchen Nightmares,2007,0,Reality-TV,7.4,10867,0,USA,5 nominations.,Kitchen Nightmares2007
0,90 Day Fiancé: Before the 90 Days,2017,0,"Documentary, Reality-TV",6.7,605,0,USA,0,90 Day Fiancé: Before the 90 Days2017
0,Remington Steele,1982,"Robert Butler, Michael Gleason","Action, Adventure, Comedy, Crime, Drama, Mystery, Romance, Thriller",7.2,7255,0,USA,Nominated for 1 Primetime Emmy. Another 1 win & 1 nomination.,Remington Steele1982
0,Remington Steele,1982,"Robert Butler, Michael Gleason","Action, Adventure, Comedy, Crime, Drama, Mystery, Romance, Thriller",7.2,7255,0,USA,Nominated for 1 Primetime Emmy. Another 1 win & 1 nomination.,Remington Steele1982
0,Lark Rise to Candleford,2008,Bill Gallagher,"Drama, Romance",8.1,6394,0,UK,1 win & 6 nominations.,Lark Rise to Candleford2008
0,Catfish: The TV Show,2012,"Max Joseph, Ariel Schulman, Nev Schulman",Reality-TV,7.1,6999,0,USA,3 nominations.,Catfish: The TV Show2012
0,Catfish: The TV Show,2012,"Max Joseph, Ariel Schulman, Nev Schulman",Reality-TV,7.1,6999,0,USA,3 nominations.,Catfish: The TV Show2012
0,Genji monogatari sennenki: Genji,2009,0,"Animation, Drama, History, Romance",6.5,37,0,Japan,0,Genji monogatari sennenki: Genji2009
0,Project Runway,2004,0,"Game-Show, Reality-TV",7.3,9966,0,USA,Won 2 Primetime Emmys. Another 4 wins & 92 nominations.,Project Runway2004
0,The First,2018,Beau Willimon,"Drama, Sci-Fi",6.7,6839,68,USA,3 nominations.,The First2018
0,9-1-1: Lone Star,2020,"Brad Falchuk, Tim Minear, Ryan Murphy","Action, Drama, Thriller",6.5,5413,0,USA,1 win.,9-1-1: Lone Star2020
0,Homicide Hunter: Lt. Joe Kenda,2011,0,"Documentary, Crime",8.8,2554,0,USA,0,Homicide Hunter: Lt. Joe Kenda2011
0,Homicide Hunter: Lt. Joe Kenda,2011,0,"Documentary, Crime",8.8,2554,0,USA,0,Homicide Hunter: Lt. Joe Kenda2011
0,Gangland Undercover,2015,0,"Biography, Crime, Drama, History",8.2,3149,0,"Canada, USA",1 nomination.,Gangland Undercover2015
0,Party of Five,1994,"Christopher Keyser, Amy Lippman","Drama, Family",6.8,9117,0,USA,Won 1 Golden Globe. Another 6 wins & 36 nominations.,Party of Five1994
0,Devious Maids,2013,Marc Cherry,"Comedy, Drama, Mystery",7.8,21532,0,USA,2 wins & 14 nominations.,Devious Maids2013
0,Digimon Tamers,2001,Akiyoshi Hongo,"Animation, Action, Adventure, Comedy, Drama, Family, Sci-Fi, Thriller",7.7,1744,0,Japan,0,Digimon Tamers2001
0,Drunk History,2013,"Jeremy Konner, Derek Waters","Comedy, History",7.8,8807,0,USA,Won 1 Primetime Emmy. Another 2 wins & 31 nominations.,Drunk History2013
0,Drunk History,2013,"Jeremy Konner, Derek Waters","Comedy, History",7.8,8807,0,USA,Won 1 Primetime Emmy. Another 2 wins & 31 nominations.,Drunk History2013
0,The Purge,2018,James DeMonaco,"Action, Drama, Horror, Sci-Fi, Thriller",6.4,11673,42,USA,2 nominations.,The Purge2018
0,The Purge,2018,James DeMonaco,"Action, Drama, Horror, Sci-Fi, Thriller",6.4,11673,42,USA,2 nominations.,The Purge2018
0,Melissa,2010,Brittney Bomann,"Short, Drama",6.6,14,0,USA,0,Melissa2010
0,General Hospital,1963,"Doris Hursley, Frank Hursley","Crime, Drama, Romance",6.5,4218,0,USA,Nominated for 1 Golden Globe. Another 295 wins & 619 nominations.,General Hospital1963
0,Scott & Bailey,2011,"Sally Wainwright, Diane Taylor","Crime, Drama",7.9,5873,0,UK,1 win & 10 nominations.,Scott & Bailey2011
0,Dollface,2019,Jordan Weiss,Comedy,7.3,3575,50,USA,1 win.,Dollface2019
0,Upstairs Downstairs,2010,Heidi Thomas,Drama,7.4,5254,0,UK,Nominated for 6 Primetime Emmys. Another 6 nominations.,Upstairs Downstairs2010
0,Difficult People,2015,Julie Klausner,Comedy,7.0,3257,95,USA,2 nominations.,Difficult People2015
0,Apple Tree Yard,2017,0,"Drama, Thriller",7.1,3562,92,UK,1 win & 1 nomination.,Apple Tree Yard2017
0,Good Trouble,2019,"Bradley Bredeweg, Joanna Johnson, Peter Paige","Comedy, Drama, Romance",7.4,3593,0,USA,3 nominations.,Good Trouble2019
0,While You Were Sleeping,2017,0,"Comedy, Drama, Fantasy, Romance, Thriller",8.4,3311,0,South Korea,4 wins & 7 nominations.,While You Were Sleeping2017
0,While You Were Sleeping,2017,0,"Comedy, Drama, Fantasy, Romance, Thriller",8.4,3311,0,South Korea,4 wins & 7 nominations.,While You Were Sleeping2017
0,Log Horizon,2013,Toshizo Nemoto,"Animation, Action, Adventure, Comedy, Fantasy, Romance, Sci-Fi",7.7,3240,0,Japan,3 nominations.,Log Horizon2013
0,Log Horizon,2013,Toshizo Nemoto,"Animation, Action, Adventure, Comedy, Fantasy, Romance, Sci-Fi",7.7,3240,0,Japan,3 nominations.,Log Horizon2013
0,The Fades,2011,0,"Fantasy, Horror, Mystery",7.8,5968,0,UK,4 wins & 3 nominations.,The Fades2011
0,The Firm,2012,Lukas Reiter,"Action, Crime, Drama, Mystery, Thriller",7.1,5148,39,"Canada, USA",11 nominations.,The Firm2012
0,Fruits Basket,2019,0,"Animation, Comedy, Drama, Fantasy, Romance",8.4,1344,0,Japan,0,Fruits Basket2019
0,Adam-12,1968,"Robert A. Cinader, Jack Webb","Comedy, Crime, Drama, Mystery",7.5,3030,0,USA,Nominated for 1 Primetime Emmy. Another 4 nominations.,Adam-121968
0,Himalayan Gold Rush,2011,0,Documentary,6.7,7,0,France,0,Himalayan Gold Rush2011
0,Himalayan Gold Rush,2011,0,Documentary,6.7,7,0,France,0,Himalayan Gold Rush2011
0,Hill Street Blues,1981,"Steven Bochco, Michael Kozoll","Crime, Drama, Mystery",8.1,7065,0,USA,Won 3 Golden Globes. Another 56 wins & 109 nominations.,Hill Street Blues1981
0,Brickleberry,2012,"Roger Black, Waco O'Guin","Animation, Comedy",7.4,13363,0,USA,0,Brickleberry2012
0,The Tonight Show Starring Jimmy Fallon,2014,0,"Comedy, Music, Talk-Show",7.3,15930,0,USA,Won 2 Primetime Emmys. Another 9 wins & 30 nominations.,The Tonight Show Starring Jimmy Fallon2014
0,Jeopardy!,1964,Merv Griffin,Game-Show,7.6,617,0,USA,Nominated for 1 Primetime Emmy. Another 1 win & 4 nominations.,Jeopardy!1964
0,Family Matters,1989,"William Bickley, Robert L. Boyett, Thomas L. Miller, Michael Warren","Adventure, Comedy, Drama, Family, Sci-Fi",6.6,24082,0,USA,Nominated for 1 Primetime Emmy. Another 9 wins & 16 nominations.,Family Matters1989
0,Foster's Home for Imaginary Friends,2004,"Craig McCracken, Lauren Faust, Mike Moon","Animation, Adventure, Comedy, Family, Fantasy",7.6,18633,0,USA,Won 6 Primetime Emmys. Another 5 wins & 19 nominations.,Foster's Home for Imaginary Friends2004
0,National Treasure,2016,0,Drama,7.4,1956,91,UK,11 wins & 17 nominations.,National Treasure2016
0,Kojak,1973,Abby Mann,"Action, Crime, Drama, Mystery, Thriller",7.1,6143,0,USA,Won 3 Golden Globes. Another 9 wins & 22 nominations.,Kojak1973
0,Time After Time,2017,Kevin Williamson,"Drama, Sci-Fi",6.7,3558,67,USA,0,Time After Time2017
0,Star,2016,"Lee Daniels, Tom Donaghy","Drama, Music, Musical",6.7,3742,0,USA,7 nominations.,Star2016
0,The Marvelous Misadventures of Flapjack,2008,Thurop Van Orman,"Animation, Short, Adventure, Comedy, Family, Fantasy",7.8,10950,0,"USA, South Korea",Won 1 Primetime Emmy. Another 4 nominations.,The Marvelous Misadventures of Flapjack2008
0,Expedition Unknown,2015,0,"Adventure, Mystery, Reality-TV",8.2,2221,0,USA,0,Expedition Unknown2015
0,I'm Dying Up Here,2017,"David Flebotte, Jim Carrey","Comedy, Drama",7.4,3012,51,USA,3 nominations.,I'm Dying Up Here2017
0,Fixer Upper,2013,0,Reality-TV,8.3,2570,0,USA,Nominated for 2 Primetime Emmys. Another 4 nominations.,Fixer Upper2013
0,The Familiar of Zero,2006,0,"Animation, Action, Adventure, Comedy, Fantasy, Romance",7.1,1666,0,Japan,0,The Familiar of Zero2006
0,The Voice,2011,0,"Game-Show, Music, Reality-TV",6.6,10865,0,USA,Won 7 Primetime Emmys. Another 31 wins & 87 nominations.,The Voice2011
0,Wings,1990,"David Angell, Peter Casey, David Lee","Comedy, Drama",7.2,10399,0,USA,Nominated for 3 Primetime Emmys. Another 2 wins & 3 nominations.,Wings1990
0,The Cool Kids,2018,"Charlie Day, Paul Fruchbom",Comedy,7.0,2423,65,USA,1 nomination.,The Cool Kids2018
0,The Cool Kids,2018,"Charlie Day, Paul Fruchbom",Comedy,7.0,2423,65,USA,1 nomination.,The Cool Kids2018
0,Garfield and Friends,1988,Jim Davis,"Animation, Comedy, Family",7.3,9875,0,USA,1 win & 3 nominations.,Garfield and Friends1988
0,New Tricks,2003,"Nigel McCrery, Roy Mitchell","Comedy, Crime, Drama, Mystery, Thriller",7.8,4881,0,UK,1 win & 4 nominations.,New Tricks2003
0,Fast N' Loud,2012,0,Reality-TV,7.5,2489,0,USA,0,Fast N' Loud2012
0,A.N.T. Farm,2011,Dan Signer,"Comedy, Drama, Family",5.0,5668,0,USA,7 wins & 12 nominations.,A.N.T. Farm2011
0,Shiki,2010,0,"Animation, Drama, Horror, Mystery, Thriller",7.7,2715,0,Japan,1 nomination.,Shiki2010
0,Real Humans,2012,Lars Lundström,"Drama, Sci-Fi, Thriller",7.9,5987,0,Sweden,1 win.,Real Humans2012
0,What's Wrong with Secretary Kim,2018,0,"Comedy, Mystery, Romance",8.1,4593,0,South Korea,3 wins.,What's Wrong with Secretary Kim2018
0,What's Wrong with Secretary Kim,2018,0,"Comedy, Mystery, Romance",8.1,4593,0,South Korea,3 wins.,What's Wrong with Secretary Kim2018
0,Banished,2015,Jimmy McGovern,"Drama, History",7.4,3206,0,UK,7 nominations.,Banished2015
0,Samantha Who?,2007,"Cecelia Ahern, Donald Todd","Comedy, Mystery, Romance",7.3,9840,77,USA,Nominated for 2 Golden Globes. Another 5 wins & 16 nominations.,Samantha Who?2007
0,The Powerpuff Girls,1998,"Craig McCracken, Paul Rudish, John McIntyre, Chris Savino, David P. Smith, Genndy Tartakovsky","Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",7.2,36279,0,"USA, Hong Kong",Won 2 Primetime Emmys. Another 2 wins & 18 nominations.,The Powerpuff Girls1998
0,The Powerpuff Girls,1998,"Craig McCracken, Paul Rudish, John McIntyre, Chris Savino, David P. Smith, Genndy Tartakovsky","Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",7.2,36279,0,"USA, Hong Kong",Won 2 Primetime Emmys. Another 2 wins & 18 nominations.,The Powerpuff Girls1998
0,The Powerpuff Girls,1998,"Craig McCracken, Paul Rudish, John McIntyre, Chris Savino, David P. Smith, Genndy Tartakovsky","Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",7.2,36279,0,"USA, Hong Kong",Won 2 Primetime Emmys. Another 2 wins & 18 nominations.,The Powerpuff Girls1998
0,The Powerpuff Girls,1998,"Craig McCracken, Paul Rudish, John McIntyre, Chris Savino, David P. Smith, Genndy Tartakovsky","Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",7.2,36279,0,"USA, Hong Kong",Won 2 Primetime Emmys. Another 2 wins & 18 nominations.,The Powerpuff Girls1998
0,Shots Fired,2017,"Reggie Rock Bythewood, Gina Prince-Bythewood","Crime, Drama",6.5,1981,84,USA,2 wins & 11 nominations.,Shots Fired2017
0,Four Weddings and a Funeral,2019,"Mindy Kaling, Matt Warburton","Comedy, Romance",7.2,3537,43,USA,0,Four Weddings and a Funeral2019
0,Second Chance,2016,Rand Ravich,"Drama, Sci-Fi",7.5,11520,0,USA,1 nomination.,Second Chance2016
0,K.C. Undercover,2015,Corinne Marshall,"Action, Comedy, Family",6.1,3232,0,USA,Nominated for 2 Primetime Emmys. Another 4 wins & 7 nominations.,K.C. Undercover2015
0,Doug,1991,Jim Jinkins,"Animation, Adventure, Comedy, Drama, Family, Fantasy",7.4,17267,0,"USA, France",3 wins & 7 nominations.,Doug1991
0,Detroit 1-8-7,2010,Jason Richman,"Action, Crime, Drama, Mystery, Thriller",7.6,3220,83,USA,5 nominations.,Detroit 1-8-72010
0,The Carmichael Show,2015,"Jerrod Carmichael, Willie Hunter, Ari Katcher, Nicholas Stoller",Comedy,7.7,2636,86,USA,1 win & 8 nominations.,The Carmichael Show2015
0,Spy,2011,Simeon Goulden,Comedy,7.9,3463,100,UK,4 wins & 4 nominations.,Spy2011
0,Spy,2011,Simeon Goulden,Comedy,7.9,3463,100,UK,4 wins & 4 nominations.,Spy2011
0,Ranma ½,1989,Rumiko Takahashi,"Animation, Action, Comedy, Fantasy, Romance",7.9,4485,0,Japan,0,Ranma ½1989
0,Harrow,2018,"Stephen M. Irwin, Leigh McGrath","Crime, Drama, Mystery, Thriller",7.6,4613,0,"USA, Australia",3 nominations.,Harrow2018
0,World of Dance,2017,0,"Family, Game-Show, Reality-TV",7.1,1042,0,USA,Won 1 Primetime Emmy. Another 7 nominations.,World of Dance2017
0,Coronation Street,1960,Tony Warren,"Drama, Romance",5.5,4663,0,UK,173 wins & 245 nominations.,Coronation Street1960
0,How It's Made,2001,0,Documentary,7.8,6370,0,Canada,1 win.,How It's Made2001
0,Life Below Zero,2013,0,"Documentary, Adventure, Reality-TV",8.0,1492,0,USA,Won 5 Primetime Emmys. Another 6 nominations.,Life Below Zero2013
0,T@gged,2016,Hannah Macpherson,Thriller,7.3,1237,0,USA,0,T@gged2016
0,The Bob Newhart Show,1972,"David Davis, Lorenzo Music",Comedy,8.1,4694,0,USA,Nominated for 2 Golden Globes. Another 2 wins & 7 nominations.,The Bob Newhart Show1972
0,The PJs,1999,"Eddie Murphy, Steve Tompkins, Larry Wilmore","Animation, Comedy",6.6,3463,0,USA,Won 3 Primetime Emmys. Another 2 wins & 8 nominations.,The PJs1999
0,Moone Boy,2012,0,Comedy,8.1,5008,0,"UK, Ireland",5 wins & 9 nominations.,Moone Boy2012
0,Ghosted,2017,"Tom Gormican, Kevin Etten","Comedy, Crime, Horror, Mystery, Sci-Fi, Thriller",6.2,5499,59,USA,0,Ghosted2017
0,The Mary Tyler Moore Show,1970,"James L. Brooks, Allan Burns",Comedy,8.1,6649,0,USA,Won 3 Golden Globes. Another 39 wins & 82 nominations.,The Mary Tyler Moore Show1970
0,The Practice,1997,David E. Kelley,"Crime, Drama, Mystery, Romance, Thriller",7.7,7432,0,USA,Won 3 Golden Globes. Another 55 wins & 113 nominations.,The Practice1997
0,Oh My Venus,2015,0,"Comedy, Drama, Romance",7.8,2828,0,South Korea,2 wins & 6 nominations.,Oh My Venus2015
0,The Secret Life of the American Teenager,2008,Brenda Hampton,"Comedy, Drama, Family, Romance",4.9,19067,0,USA,3 wins & 33 nominations.,The Secret Life of the American Teenager2008
0,American Ninja Warrior,2009,0,"Action, Game-Show, Sport",6.9,2606,0,USA,Nominated for 2 Primetime Emmys. Another 6 nominations.,American Ninja Warrior2009
0,House Hunters,1999,0,Reality-TV,6.7,1354,0,USA,0,House Hunters1999
0,Little Britain,2003,0,Comedy,7.6,21608,0,UK,28 wins & 11 nominations.,Little Britain2003
0,American Pickers,2010,Mike Wolfe,"Documentary, Reality-TV",7.0,6724,0,USA,0,American Pickers2010
0,Sailor Moon Crystal,2014,0,"Animation, Action, Drama, Fantasy, Romance",7.9,1603,0,Japan,3 nominations.,Sailor Moon Crystal2014
0,Chowder,2007,C.H. Greenblatt,"Animation, Short, Adventure, Comedy, Family, Fantasy",7.3,11363,0,"USA, China",Won 1 Primetime Emmy. Another 8 nominations.,Chowder2007
0,Mixed-ish,2019,"Kenya Barris, Tracee Ellis Ross, Peter Saji",Comedy,6.3,1468,80,USA,1 nomination.,Mixed-ish2019
0,Thief,2006,0,"Crime, Drama, Thriller",7.6,1023,81,USA,Nominated for 1 Golden Globe. Another 4 wins & 7 nominations.,Thief2006
0,Nightwatch,2015,0,Reality-TV,8.9,656,0,USA,0,Nightwatch2015
0,Dirty Sexy Money,2007,Craig Wright,Drama,7.2,11397,68,USA,Nominated for 1 Golden Globe. Another 6 nominations.,Dirty Sexy Money2007
0,Snow White with the Red Hair,2015,0,"Animation, Drama, Fantasy, Romance",7.8,1687,0,Japan,2 nominations.,Snow White with the Red Hair2015
0,Snow White with the Red Hair,2015,0,"Animation, Drama, Fantasy, Romance",7.8,1687,0,Japan,2 nominations.,Snow White with the Red Hair2015
0,RuPaul's Drag Race: Untucked!,2010,0,Reality-TV,7.8,2780,0,USA,0,RuPaul's Drag Race: Untucked!2010
0,RuPaul's Drag Race: Untucked!,2010,0,Reality-TV,7.8,2780,0,USA,0,RuPaul's Drag Race: Untucked!2010
0,Deputy,2020,Will Beall,"Action, Crime, Drama, Western",6.2,4026,40,USA,0,Deputy2020
0,Eli Stone,2008,"Greg Berlanti, Marc Guggenheim","Comedy, Drama, Fantasy, Musical",7.6,9235,60,USA,1 win & 5 nominations.,Eli Stone2008
0,Penn & Teller: Bullshit!,2003,"Randall Moldave, Eric Small","Comedy, Documentary",8.2,11392,0,USA,Nominated for 13 Primetime Emmys. Another 1 win & 6 nominations.,Penn & Teller: Bullshit!2003
0,Shark,2006,Ian Biederman,"Crime, Drama, Mystery",7.1,11066,52,USA,Nominated for 1 Primetime Emmy. Another 3 nominations.,Shark2006
0,Mistresses,2013,K.J. Steinberg,"Drama, Romance, Thriller",7.1,12544,0,"USA, UK",1 win.,Mistresses2013
0,Murder in the First,2014,"Steven Bochco, Eric Lodal","Crime, Drama, Mystery",7.2,6632,0,USA,2 wins & 2 nominations.,Murder in the First2014
0,Shut Eye,2016,Leslie Bohem,"Crime, Drama, Fantasy",7.3,3224,43,USA,1 win.,Shut Eye2016
0,Simon Says Chopped Chiseled and Charred,2009,0,Short,0.0,0,0,USA,0,Simon Says Chopped Chiseled and Charred2009
0,Teen Titans Go!,2013,"Michael Jelenic, Aaron Horvath","Animation, Short, Adventure, Comedy, Family, Sci-Fi",5.3,16863,0,USA,Nominated for 3 Primetime Emmys. Another 4 wins & 15 nominations.,Teen Titans Go!2013
0,Running Wild with Bear Grylls,2014,Delbert Shoopman,"Adventure, Comedy, Reality-TV, Talk-Show",7.7,2235,0,USA,0,Running Wild with Bear Grylls2014
0,The Thundermans,2013,Jed Spingarn,"Action, Comedy, Family, Sci-Fi",5.7,3441,0,USA,2 wins & 16 nominations.,The Thundermans2013
0,Space Dandy,2014,0,"Animation, Adventure, Comedy, Sci-Fi",8.1,3172,83,Japan,1 nomination.,Space Dandy2014
0,Fosse/Verdon,2019,"Thomas Kail, Steven Levenson","Biography, Drama, Music",7.9,4451,81,USA,Won 1 Golden Globe. Another 16 wins & 49 nominations.,Fosse/Verdon2019
0,The Story of Film: An Odyssey,2011,0,"Documentary, History",8.5,3977,0,UK,1 win & 1 nomination.,The Story of Film: An Odyssey2011
0,"The Adventures of Jimmy Neutron, Boy Genius",2002,"John A. Davis, Steve Oedekerk","Animation, Adventure, Comedy, Family, Sci-Fi",6.7,17148,0,USA,8 wins & 8 nominations.,"The Adventures of Jimmy Neutron, Boy Genius2002"
0,"The Adventures of Jimmy Neutron, Boy Genius",2002,"John A. Davis, Steve Oedekerk","Animation, Adventure, Comedy, Family, Sci-Fi",6.7,17148,0,USA,8 wins & 8 nominations.,"The Adventures of Jimmy Neutron, Boy Genius2002"
0,Diff'rent Strokes,1978,"Jeff Harris, Bernie Kukoff","Comedy, Drama, Family",6.6,9360,0,USA,2 wins & 32 nominations.,Diff'rent Strokes1978
0,Blue Spring Ride,2014,0,"Animation, Comedy, Drama, Romance",7.4,2720,0,Japan,1 win.,Blue Spring Ride2014
0,Full Metal Panic!,2002,0,"Action, Comedy, Romance, Sci-Fi, Animation",7.6,4168,0,Japan,0,Full Metal Panic!2002
0,Dance Moms,2011,0,Reality-TV,4.6,5473,0,USA,2 wins & 5 nominations.,Dance Moms2011
0,GameFace,2017,Roisin Conaty,Comedy,7.7,563,83,UK,0,GameFace2017
0,Light as a Feather,2018,0,"Drama, Horror, Thriller",6.6,2720,44,USA,10 nominations.,Light as a Feather2018
